ID,item_cnt_month
8984,0.013257593
8985,0.01730535
8986,0.011593749
8987,0.047515884
8988,0.016707739
8989,0.017896337
8990,0.017458778
8991,0.16829726
8992,0.018485159
8993,0.010282024
8994,0.022197776
8995,0.022789072
8996,0.04225727
8997,0.04753958
8998,0.054230794
8999,0.0367684
9000,0.033467792
9001,0.06472221
9002,0.010210399
9003,0.4268264
9004,0.018656766
9005,0.011583262
9006,0.013205516
9007,0.7436853
9008,0.065365896
9009,5.094561
9010,0.015000256
9011,0.011928427
9012,0.028626002
9013,0.16307618
9014,0.019795978
9015,0.038610622
9016,0.052038893
9017,0.04507435
9018,0.041867927
9019,0.046794813
9020,0.18822454
9021,0.2411708
9022,0.71152514
9023,0.23917235
9024,0.045530073
9025,0.32773447
9026,0.015834568
9027,0.084727556
9028,0.05186629
9029,0.21631905
9030,0.015834568
9031,0.032851204
9032,0.16654919
9033,0.054343395
9034,0.053799648
9035,0.07270076
9036,0.047702152
9037,0.10032642
9038,0.0070814677
9039,0.041479874
9040,0.017843759
9041,0.047348846
9042,0.19114174
9043,0.014624288
9044,0.09947744
9045,0.11682297
9046,0.036269877
9047,0.2091166
9048,0.09456926
9049,0.0478063
9050,0.0642648
9051,0.80912894
9052,0.8230068
9053,0.13439919
9054,0.035385776
9055,0.035257358
9056,0.14595538
9057,0.06050546
9058,0.09299331
9059,0.015795194
9060,0.022786355
9061,0.033882868
9062,0.050742302
9063,0.28367996
9064,0.16486634
9065,0.025111308
9066,0.079478316
9067,0.08067111
9068,0.3626203
9069,2.542441
9070,0.018887106
9071,0.17589654
9072,0.07514649
9073,0.034770135
9074,0.21854419
9075,0.10913456
9076,-0.047670446
9077,0.037056044
9078,3.629923
9079,0.06572893
9080,0.29454195
9081,1.3840067
9082,0.19592215
9083,0.12380166
9084,0.12614824
9085,0.11084811
9086,0.17706288
9087,0.09030145
9088,0.24162868
9089,0.049686987
9090,0.17589654
9091,0.024573697
9092,0.02720864
9093,4.827915
9094,0.08382255
9095,0.098673336
9096,0.033557776
9097,0.0443085
9098,0.03722916
9099,0.12044901
9100,0.12044901
9101,0.44533005
9102,0.022532724
9103,0.16808513
9104,0.79622984
9105,0.16244425
9106,-0.026307002
9107,0.14614768
9108,0.07258994
9109,0.22584806
9110,0.049971864
9111,0.20959795
9112,0.014348621
9113,0.024785703
9114,0.02568968
9115,0.12687089
9116,1.2313546
9117,0.120282896
9118,0.26466727
9119,0.06605598
9120,0.06130906
9121,0.02964535
9122,0.08989172
9123,0.025193907
9124,0.023710264
9125,0.026198167
9126,0.22976026
9127,0.08196436
9128,0.06481521
9129,0.051335115
9130,0.06747929
9131,0.117513254
9132,0.1293482
9133,4.6268954
9134,0.32025692
9135,0.07925895
9136,0.06973145
9137,0.07552741
9138,0.089236744
9139,0.07659323
9140,0.16646019
9141,0.06571999
9142,0.09082933
9143,0.174867
9144,1.2911807
9145,0.020138722
9146,0.025082536
9147,0.0503308
9148,0.10041713
9149,0.14179818
9150,0.010703484
9151,0.061292786
9152,0.0535622
9153,0.50717646
9154,0.066128686
9155,0.09136801
9156,0.007863114
9157,0.0116389785
9158,0.15664466
9159,0.06547042
9160,0.09884857
9161,1.5596126
9162,0.046836592
9163,0.062693425
9164,0.92942715
9165,0.17363705
9166,0.04739893
9167,0.05592459
9168,0.07824453
9169,0.032902736
9170,0.16693051
9171,0.42721486
9172,0.045290805
9173,0.1271842
9174,0.024597865
9175,0.061096016
9176,0.10111552
9177,0.10278045
9178,0.063101895
9179,0.16103634
9180,0.17971192
9181,0.06330933
9182,0.19717786
9183,0.15201096
9184,0.058611557
9185,0.13595071
9186,0.04456401
9187,0.039769355
9188,0.045312136
9189,0.083097376
9190,0.05276918
9191,0.13275763
9192,0.20809746
9193,0.034603763
9194,0.1938631
9195,0.44533005
9196,0.041729357
9197,0.44533005
9198,0.04375156
9199,0.037410516
9200,0.1677815
9201,0.08185364
9202,0.0175594
9203,0.013131581
9204,0.043604545
9205,0.08255616
9206,0.044562336
9207,0.049821317
9208,0.02583491
9209,0.03684425
9210,0.09157318
9211,0.065936744
9212,0.04753427
9213,0.09258373
9214,0.038359486
9215,0.45083478
9216,0.025295798
9217,0.039947513
9218,0.16750425
9219,0.1505543
9220,0.021670345
9221,0.020331178
9222,0.019129325
9223,0.029891076
9224,0.079730876
9225,0.018922364
9226,0.1677815
9227,0.018195316
9228,0.117926486
9229,0.03072853
9230,0.017723577
9231,0.018852778
9232,0.45083478
9233,0.01815301
9234,0.039457496
9235,0.066192515
9236,0.46143678
9237,0.7092976
9238,0.09618561
9239,0.020700354
9240,0.0777086
9241,0.007907938
9242,0.17589654
9243,0.026516508
9244,0.17589654
9245,0.058759928
9246,0.17589654
9247,0.03285682
9248,0.028536323
9249,0.042247824
9250,0.028536323
9251,0.03664563
9252,0.025601376
9253,0.0436842
9254,0.03605979
9255,0.021448884
9256,0.05383939
9257,0.15828523
9258,0.02590588
9259,0.025637696
9260,0.07944485
9261,0.022685263
9262,0.029965155
9263,0.029146932
9264,0.076158516
9265,0.049944736
9266,0.030905006
9267,0.045094065
9268,0.13473377
9269,0.05696031
9270,0.23444213
9271,0.42607808
9272,0.13403931
9273,0.07458178
9274,0.05420836
9275,0.047383934
9276,0.094343215
9277,0.02828343
9278,0.053995095
9279,0.02972965
9280,0.25285485
9281,0.042048447
9282,0.11636065
9283,0.030098457
9284,0.046593636
9285,0.019142065
9286,0.042200234
9287,0.050189536
9288,0.104193114
9289,0.050824087
9290,0.15466839
9291,0.045015465
9292,0.051855877
9293,0.0459364
9294,0.45083478
9295,0.12624641
9296,0.04127553
9297,0.16867706
9298,0.024597865
9299,0.07574968
9300,0.018202337
9301,0.05379282
9302,0.024597865
9303,0.05681934
9304,0.07158936
9305,0.023868684
9306,0.14943515
9307,0.06306464
9308,0.08034447
9309,0.12446993
9310,0.09530188
9311,0.070688
9312,0.07742977
9313,0.08772525
9314,0.11491685
9315,0.028628346
9316,0.088324815
9317,0.058670748
9318,0.024476591
9319,0.08058255
9320,0.037667498
9321,0.030032085
9322,0.016577791
9323,0.10168042
9324,0.019129325
9325,0.010170777
9326,0.02214911
9327,0.021028586
9328,0.12005064
9329,0.2934749
9330,0.041636094
9331,0.16123965
9332,0.019813934
9333,0.03431608
9334,0.021620123
9335,0.15564537
9336,0.036463708
9337,0.033333253
9338,0.03392667
9339,0.11233059
9340,0.016677337
9341,0.079599164
9342,0.016684474
9343,0.019217903
9344,0.13691723
9345,0.015168263
9346,0.021662585
9347,0.019753953
9348,0.04413404
9349,0.013820989
9350,0.44533005
9351,0.038359486
9352,0.14919698
9353,0.014306753
9354,0.1280359
9355,0.02245841
9356,0.06220249
9357,0.11170328
9358,0.046496205
9359,0.045142878
9360,0.045989323
9361,0.18064743
9362,0.02020853
9363,0.08603919
9364,0.1972465
9365,0.012717322
9366,0.09936101
9367,0.19818586
9368,0.12044901
9369,0.055941246
9370,0.03345807
9371,0.122684926
9372,0.015430665
9373,0.38549495
9374,0.33525595
9375,0.137309
9376,0.25255623
9377,0.0455437
9378,0.06990936
9379,0.061741564
9380,0.073995665
9381,0.027118905
9382,0.42607808
9383,0.03839773
9384,0.10956535
9385,0.05648802
9386,0.019728793
9387,0.20664898
9388,0.43611944
9389,0.079256564
9390,0.10258177
9391,0.06589203
9392,0.037521087
9393,0.055969395
9394,0.022080395
9395,0.01827735
9396,0.014347485
9397,0.043646157
9398,0.007574564
9399,0.017127495
9400,0.012604648
9401,0.013756894
9402,0.020297509
9403,0.010047996
9404,0.014226303
9405,0.014187817
9406,-0.006757084
9407,-0.0058677485
9408,0.01095205
9409,0.019895528
9410,0.017293643
9411,0.09154614
9412,0.04661676
9413,0.06439701
9414,0.014230535
9415,0.010164802
9416,0.008023722
9417,0.010755128
9418,0.024581552
9419,-0.009810174
9420,0.10278947
9421,0.010141695
9422,0.012400819
9423,0.011462963
9424,0.031644717
9425,0.0067150774
9426,0.022944666
9427,0.01976772
9428,0.024588441
9429,0.024588441
9430,0.024588441
9431,-0.0040776865
9432,-0.0015123455
9433,0.016194368
9434,0.01036146
9435,0.093416356
9436,-0.005278349
9437,-0.013034784
9438,0.0021625343
9439,0.0142830955
9440,0.01542839
9441,0.010047996
9442,0.00011468171
9443,0.30904558
9444,0.13894817
9445,0.0114571145
9446,0.05532898
9447,0.0004529206
9448,0.05532898
9449,0.018609563
9450,0.0082078595
9451,0.007936603
9452,0.07399125
9453,0.05108142
9454,0.0011329
9455,-0.028921384
9456,0.29773876
9457,0.01588206
9458,0.012820724
9459,0.021719467
9460,-0.0038400425
9461,0.007912101
9462,-0.033816
9463,0.054183975
9464,0.008002076
9465,0.020358356
9466,0.017460193
9467,0.008187858
9468,0.013819667
9469,-0.0016241835
9470,0.004764077
9471,0.013544906
9472,0.004595637
9473,0.0028525325
9474,0.019968389
9475,-0.001752017
9476,-0.02696572
9477,-0.0009498417
9478,-0.0032030288
9479,-0.017475896
9480,0.0062177326
9481,0.007722815
9482,0.007111838
9483,0.00924951
9484,0.07519338
9485,0.052283563
9486,0.052283563
9487,0.052283563
9488,0.001160972
9489,0.013306959
9490,-0.0009846833
9491,-0.0022448497
9492,0.009936547
9493,0.012656539
9494,0.021449888
9495,0.024581552
9496,-0.00040897663
9497,-0.0021777619
9498,-0.012835796
9499,-0.010808481
9500,-0.0031769394
9501,0.008582531
9502,0.00506975
9503,0.07399125
9504,-0.0070009953
9505,0.0038377016
9506,0.008187858
9507,0.07399125
9508,-0.01156636
9509,0.004821809
9510,0.02095371
9511,0.013404595
9512,0.008187858
9513,-0.0002445146
9514,-0.007270838
9515,0.0111341495
9516,0.07399125
9517,0.008916598
9518,-0.0012657657
9519,0.0101388935
9520,0.0049130437
9521,4.3060223e-05
9522,0.0014592662
9523,0.004821809
9524,-0.026092248
9525,-0.033816
9526,-0.010838758
9527,0.016902115
9528,0.028516375
9529,-0.0011862055
9530,0.04643041
9531,0.00405322
9532,0.027690057
9533,0.016638877
9534,0.0074691153
9535,0.11149043
9536,0.008725238
9537,0.008106983
9538,0.012403988
9539,0.08502471
9540,0.025330493
9541,0.0389774
9542,0.014538332
9543,0.02886637
9544,-0.00069779664
9545,0.008810363
9546,-0.008915864
9547,0.029109798
9548,-0.015517425
9549,0.005590259
9550,0.09506466
9551,0.0025736664
9552,-0.0070638605
9553,-0.0070638605
9554,-0.0054045776
9555,0.0047599263
9556,0.012546258
9557,0.013626415
9558,0.12511191
9559,0.0032032894
9560,-0.001987899
9561,-0.0008803967
9562,0.0182157
9563,0.029335558
9564,0.0180796
9565,0.026612476
9566,-0.0012451643
9567,0.011470613
9568,-0.024409734
9569,0.09668503
9570,0.007199965
9571,0.002839941
9572,-0.0012451643
9573,0.016474504
9574,-0.017107047
9575,-0.017827252
9576,0.002839941
9577,0.019181386
9578,0.008081623
9579,-0.0024309307
9580,0.027099965
9581,-0.0064522447
9582,0.032153256
9583,0.00056829455
9584,0.016379094
9585,0.03181083
9586,0.00925031
9587,0.021698248
9588,0.007199965
9589,0.0099327825
9590,0.0099327825
9591,-0.010547009
9592,0.004285231
9593,0.021698248
9594,-0.0040631085
9595,-0.0037142658
9596,0.09770521
9597,-0.0040631085
9598,0.09770521
9599,0.11149043
9600,0.11149043
9601,0.0112311775
9602,0.017089086
9603,0.025822744
9604,0.0029949415
9605,0.0069705164
9606,0.008346633
9607,-0.014317636
9608,0.00032668354
9609,0.03697042
9610,0.019204333
9611,0.013294735
9612,0.11047025
9613,0.09668503
9614,0.02000854
9615,0.0010442486
9616,0.029488688
9617,0.08502471
9618,0.08502471
9619,0.08502471
9620,0.04846377
9621,0.02781447
9622,0.001438988
9623,-0.007586881
9624,0.000107561355
9625,0.0746259
9626,-0.0003993281
9627,0.009637784
9628,-0.0029885024
9629,0.000107561355
9630,0.00052878587
9631,0.0039866604
9632,0.0117764175
9633,0.0044834614
9634,0.029876571
9635,-0.0048934496
9636,0.0746259
9637,0.022324849
9638,0.012044961
9639,0.0746259
9640,0.01057092
9641,0.0746259
9642,0.0746259
9643,0.0746259
9644,0.0746259
9645,0.0746259
9646,0.0746259
9647,0.029895885
9648,0.003733769
9649,0.0746259
9650,0.034262452
9651,-0.0061890823
9652,0.0746259
9653,-0.0025091076
9654,0.006110546
9655,0.0746259
9656,0.09111642
9657,0.11222115
9658,0.11222115
9659,0.11222115
9660,0.11222115
9661,0.11222115
9662,0.11222115
9663,0.027818331
9664,0.032774407
9665,0.13076979
9666,-0.000872568
9667,0.00052878587
9668,0.0043897554
9669,0.13076979
9670,0.13076979
9671,0.056239378
9672,0.0688203
9673,0.0688203
9674,0.017347882
9675,0.011532659
9676,0.00864398
9677,0.01770369
9678,0.008833615
9679,0.004360387
9680,0.0746259
9681,0.0746259
9682,0.0746259
9683,-0.009501669
9684,0.009407529
9685,0.016493684
9686,0.010344565
9687,-0.0112219835
9688,0.056239378
9689,0.13076979
9690,-0.0040778755
9691,-0.003720402
9692,-0.0005603527
9693,0.032482974
9694,0.021693815
9695,0.010616335
9696,0.0039793313
9697,0.000836961
9698,-0.0020308879
9699,-0.008349364
9700,-0.0065784384
9701,0.009559764
9702,0.006110546
9703,-0.0018409151
9704,0.0746259
9705,0.017434381
9706,0.024723824
9707,0.054028336
9708,0.05180964
9709,0.04963408
9710,0.046128854
9711,0.027119018
9712,0.039144803
9713,0.0121985655
9714,0.13441628
9715,0.0023808554
9716,0.0076201432
9717,0.020926477
9718,0.021217654
9719,0.03079182
9720,0.006892571
9721,0.013707876
9722,0.00905193
9723,0.043912802
9724,0.020017982
9725,-0.010019753
9726,0.043579526
9727,0.13441628
9728,-0.010019753
9729,0.023311634
9730,0.0047017764
9731,0.025271682
9732,0.011637697
9733,0.007722815
9734,-0.00064443005
9735,0.004000053
9736,0.00806942
9737,0.00806942
9738,0.007814942
9739,-0.0057449406
9740,0.004101397
9741,0.018122802
9742,0.0062177326
9743,-0.016247192
9744,-0.0247115
9745,0.001438988
9746,-0.0075494763
9747,0.0027342392
9748,0.013577745
9749,0.027431779
9750,0.008451555
9751,0.007776148
9752,-0.009497001
9753,0.010486524
9754,0.004000053
9755,0.079493135
9756,0.0101374155
9757,0.018795352
9758,0.043579526
9759,0.010422924
9760,-0.0030938357
9761,0.011344414
9762,0.00510769
9763,0.0033969856
9764,-0.004766567
9765,-0.009497001
9766,0.008431419
9767,0.0009006766
9768,-0.0035097606
9769,-0.0064440356
9770,-0.0012071589
9771,0.005087163
9772,-0.0041960864
9773,0.024313472
9774,0.011724912
9775,-0.009867067
9776,-0.009867067
9777,0.04375822
9778,0.018668545
9779,0.007075148
9780,-0.008132189
9781,0.008875182
9782,-0.015787035
9783,-0.0031029328
9784,0.0010692492
9785,-0.0041960864
9786,0.0043897554
9787,-0.007401899
9788,-0.0041677305
9789,0.12429658
9790,-0.0066118375
9791,-0.0018675976
9792,-0.008122272
9793,-0.010496705
9794,0.00078310806
9795,0.0036382293
9796,0.13076979
9797,0.13076979
9798,0.0020042749
9799,0.022667127
9800,0.0005705547
9801,0.012042932
9802,0.019753344
9803,0.13076979
9804,-0.015787035
9805,0.029941615
9806,0.12190193
9807,0.026228994
9808,0.01641695
9809,0.0010903758
9810,0.04136354
9811,-0.0018675976
9812,-0.0009211963
9813,-0.016261563
9814,0.040003773
9815,-0.0003993281
9816,0.015709123
9817,0.12190193
9818,-0.021209389
9819,0.029941615
9820,0.12190193
9821,0.009815257
9822,-0.0061466624
9823,0.12190193
9824,0.12190193
9825,0.022049367
9826,-0.002632475
9827,0.0010063152
9828,0.0045768395
9829,0.0006429652
9830,0.0045768395
9831,0.0043463362
9832,0.009384607
9833,0.006441097
9834,0.009224028
9835,-0.00077714864
9836,0.047682676
9837,0.091952726
9838,0.45593205
9839,0.017143192
9840,0.041846696
9841,0.0062680426
9842,0.016712666
9843,0.054305755
9844,0.25279737
9845,0.015712649
9846,0.08276134
9847,0.030374287
9848,0.016713064
9849,0.05567493
9850,0.020003922
9851,0.017888848
9852,0.025382707
9853,0.030866964
9854,0.014103217
9855,0.018819358
9856,0.02214911
9857,0.45593205
9858,0.08493936
9859,0.15747435
9860,0.11929708
9861,0.08691513
9862,0.07322829
9863,0.71120733
9864,0.03518265
9865,0.096882515
9866,0.61821234
9867,-0.021092802
9868,0.08464557
9869,0.13023387
9870,0.0657807
9871,0.08711127
9872,0.0054747323
9873,0.041720048
9874,0.012846786
9875,0.037677377
9876,0.053600628
9877,0.027774302
9878,0.13650312
9879,0.0486513
9880,0.034440026
9881,0.06184818
9882,0.020360595
9883,0.018148646
9884,0.03687486
9885,0.021492366
9886,0.043977477
9887,0.041749842
9888,0.015142185
9889,0.01783839
9890,0.03739697
9891,0.16821226
9892,0.059167735
9893,0.056033917
9894,0.09639165
9895,0.028794179
9896,0.03133106
9897,0.10540981
9898,0.093946576
9899,0.038211234
9900,0.45083478
9901,0.03518265
9902,0.035667054
9903,0.08255616
9904,0.023768108
9905,0.022385402
9906,0.11341063
9907,0.19347584
9908,0.05444617
9909,0.044861518
9910,0.03535092
9911,0.015143372
9912,0.01607409
9913,0.184166
9914,0.031204103
9915,0.29208684
9916,0.0062680426
9917,0.030557627
9918,0.0219781
9919,0.05044746
9920,0.05295519
9921,0.047053188
9922,0.11591269
9923,0.029246096
9924,0.03224539
9925,0.034123503
9926,0.0982684
9927,0.07244821
9928,0.12518603
9929,0.07515576
9930,0.024252206
9931,0.44533005
9932,0.045330524
9933,0.15089712
9934,0.17589654
9935,0.032770917
9936,0.17589654
9937,0.17589654
9938,0.09157318
9939,0.15650871
9940,0.06816213
9941,0.44533005
9942,0.02530818
9943,0.01565758
9944,0.0470368
9945,0.027155275
9946,0.45083478
9947,0.45083478
9948,0.2825955
9949,0.078865044
9950,0.018049315
9951,0.054993346
9952,0.011112794
9953,0.03693369
9954,0.04157557
9955,0.17363705
9956,0.08589791
9957,0.09304746
9958,0.07843008
9959,0.21345823
9960,0.03289096
9961,0.052455094
9962,0.051120732
9963,0.010148908
9964,0.024080697
9965,0.034608483
9966,0.037616193
9967,0.03156121
9968,0.046116814
9969,0.034396436
9970,0.020410692
9971,0.038359486
9972,0.44533005
9973,0.08577944
9974,0.065384544
9975,0.04334341
9976,0.034440026
9977,0.019344255
9978,0.034804843
9979,0.04110703
9980,0.05645246
9981,0.040344078
9982,0.07162879
9983,0.04739893
9984,0.0175594
9985,0.016996443
9986,0.02360303
9987,0.0175594
9988,0.019194113
9989,0.03609572
9990,0.04550789
9991,0.15089712
9992,0.0175594
9993,0.060663342
9994,0.015168263
9995,0.04477443
9996,0.094343215
9997,0.06191876
9998,0.03987749
9999,0.09001533
10000,0.015613913
10001,0.025504844
10002,0.4268264
10003,0.01882828
10004,0.1123811
10005,0.05755202
10006,0.024520556
10007,0.08196682
10008,0.061905015
10009,0.056017905
10010,0.013934223
10011,0.016451582
10012,0.21104209
10013,0.017506285
10014,0.07115416
10015,0.021546395
10016,0.020793762
10017,0.039144803
10018,0.45083478
10019,0.018217487
10020,0.017235883
10021,0.014206457
10022,0.039205335
10023,0.094343215
10024,0.060762037
10025,0.44533005
10026,0.03662885
10027,0.11416181
10028,0.040124904
10029,0.07827953
10030,0.027375724
10031,0.05884561
10032,0.018159494
10033,0.058852583
10034,0.1915408
10035,0.038741898
10036,0.051543947
10037,0.19347584
10038,0.06539694
10039,0.05612168
10040,-0.031512227
10041,0.03511694
10042,0.17589654
10043,0.1293089
10044,0.03227905
10045,0.025076685
10046,0.12023129
10047,0.04702377
10048,0.05540057
10049,0.07049999
10050,0.042385563
10051,0.05533092
10052,0.054943677
10053,0.14344433
10054,0.051281042
10055,0.04702377
10056,0.04702377
10057,0.060714327
10058,0.03038402
10059,0.03993419
10060,0.023478584
10061,0.17589654
10062,0.024984667
10063,0.024573697
10064,0.036633924
10065,0.016236214
10066,0.019419085
10067,0.13632302
10068,0.092587516
10069,0.096323736
10070,0.21155639
10071,0.023193594
10072,0.08959752
10073,0.16746607
10074,0.14240868
10075,0.14240868
10076,0.14240868
10077,0.0655063
10078,0.058642857
10079,0.3320939
10080,0.075503714
10081,0.010482719
10082,0.01062677
10083,0.11222115
10084,0.11222115
10085,0.11222115
10086,0.11222115
10087,0.014834498
10088,0.08313054
10089,0.015414991
10090,0.12536226
10091,0.015799541
10092,0.08106382
10093,0.42607808
10094,0.20556419
10095,0.016801737
10096,0.20556419
10097,0.022974376
10098,0.6823384
10099,0.105823115
10100,0.44533005
10101,0.03588211
10102,0.1677815
10103,0.033590503
10104,0.06771093
10105,0.035034448
10106,0.23068191
10107,0.031656507
10108,0.09903686
10109,0.22893606
10110,0.055817552
10111,0.029678486
10112,0.1423507
10113,0.43272087
10114,0.43272087
10115,0.01830855
10116,0.11757073
10117,0.05295519
10118,0.034633335
10119,0.02863553
10120,0.079767995
10121,0.13225906
10122,0.23784065
10123,0.12917508
10124,0.026400717
10125,0.03350383
10126,0.018210856
10127,0.016839009
10128,0.16426307
10129,0.45083478
10130,0.1677815
10131,0.01848943
10132,0.029667063
10133,0.054153096
10134,0.017678484
10135,0.042104043
10136,0.037474692
10137,0.04096293
10138,0.018154642
10139,0.43310934
10140,0.03083401
10141,0.022211064
10142,0.07053803
10143,0.09310465
10144,0.02933542
10145,0.08722446
10146,0.058828093
10147,0.06080028
10148,0.040026065
10149,0.040026065
10150,0.13473377
10151,0.030553477
10152,0.09296025
10153,0.11594082
10154,0.42607808
10155,0.050139863
10156,0.14555514
10157,0.039611083
10158,0.1457731
10159,0.109413855
10160,0.025589505
10161,0.12429658
10162,0.16125296
10163,0.05554719
10164,0.35090712
10165,0.094343215
10166,0.14687747
10167,0.4268264
10168,0.054431148
10169,0.07850988
10170,0.035647452
10171,0.04123178
10172,0.09607316
10173,0.111309364
10174,0.030727468
10175,-0.0056772255
10176,0.43310934
10177,0.056937277
10178,0.14242306
10179,2.542441
10180,0.44533005
10181,0.02519668
10182,0.040364724
10183,0.43310934
10184,0.1515934
10185,0.09157318
10186,0.069337554
10187,0.051173218
10188,0.04322491
10189,0.11170328
10190,0.064822294
10191,0.078123845
10192,0.07871698
10193,0.082913674
10194,0.03284011
10195,0.07804356
10196,0.06749778
10197,0.07520243
10198,0.06770162
10199,0.04039212
10200,0.70269394
10201,0.3990588
10202,0.89510137
10203,0.5060507
10204,3.7067368
10205,0.83509487
10206,1.8527303
10207,0.32508966
10208,0.6146189
10209,1.4491688
10210,3.1163368
10211,0.7508685
10212,0.2950096
10213,0.67781705
10214,1.3218545
10215,1.505086
10216,0.105851874
10217,0.24762161
10218,1.3340957
10219,0.4904812
10220,0.67807853
10221,0.3686978
10222,5.5259657
10223,0.5527594
10224,0.87245876
10225,1.0762193
10226,0.30654705
10227,0.5880982
10228,1.5619712
10229,5.0155463
10230,1.5990995
10231,0.8101807
10232,1.7852008
10233,1.434031
10234,0.14667748
10235,0.11662767
10236,0.110204175
10237,1.5524428
10238,0.3999586
10239,0.23075113
10240,1.2277609
10241,3.471983
10242,7.56874
10243,10.427167
10244,1.4212344
10245,0.21003154
10246,2.1488698
10247,0.75897866
10248,1.2720742
10249,1.6768576
10250,2.0417578
10251,1.0674508
10252,0.7228824
10253,0.64990747
10254,4.8657656
10255,4.6434536
10256,1.9750803
10257,2.2884498
10258,4.1544967
10259,4.9368033
10260,3.7016773
10261,0.27556902
10262,0.10697606
10263,0.4103394
10264,2.6631408
10265,0.43217847
10266,0.40583688
10267,0.08943566
10268,0.98558027
10269,0.09336877
10270,0.43217847
10271,2.8960989
10272,0.06772997
10273,0.7484121
10274,5.17422
10275,4.907739
10276,0.46694145
10277,2.6631408
10278,0.5966023
10279,0.7478174
10280,1.7449666
10281,1.2119441
10282,1.6576786
10283,0.4867887
10284,0.47532883
10285,0.5462264
10286,0.65251994
10287,0.09621862
10288,1.4148022
10289,0.3515927
10290,0.5460989
10291,0.555512
10292,1.4122144
10293,0.11862991
10294,0.72923225
10295,0.035087764
10296,0.103006996
10297,0.43373775
10298,0.847707
10299,0.9909561
10300,2.2757196
10301,2.0116832
10302,0.44750986
10303,1.8549601
10304,0.17884938
10305,1.7272937
10306,0.9721188
10307,0.8355657
10308,0.3160612
10309,0.3973522
10310,0.5684681
10311,0.6552649
10312,0.56446034
10313,1.1198722
10314,0.107820354
10315,0.52336335
10316,1.2280754
10317,0.18726163
10318,2.3777294
10319,0.13080704
10320,0.12372457
10321,0.2755205
10322,0.4428325
10323,0.26668668
10324,0.3463011
10325,0.5561472
10326,0.70599663
10327,0.23145878
10328,0.7734254
10329,0.4606867
10330,0.74801344
10331,0.065735936
10332,3.6107144
10333,8.463303
10334,0.15211317
10335,4.1756124
10336,1.7604092
10337,3.0346189
10338,2.094567
10339,0.3808068
10340,0.30569294
10341,0.35811013
10342,0.2509946
10343,0.86732537
10344,0.22051412
10345,0.22051412
10346,0.22051412
10347,0.11143866
10348,0.40272948
10349,0.26300228
10350,0.25277835
10351,1.5418242
10352,7.8715525
10353,0.4141352
10354,0.15341838
10355,0.2249716
10356,0.4510879
10357,0.7515382
10358,0.18868983
10359,0.2576735
10360,1.3537825
10361,0.37708265
10362,1.4210688
10363,1.8252463
10364,0.88762796
10365,0.286506
10366,0.43369287
10367,0.08399287
10368,0.4038662
10369,0.28374156
10370,0.3519383
10371,0.51732635
10372,0.039228395
10373,4.0991383
10374,3.2521975
10375,4.326067
10376,1.6991177
10377,0.49429986
10378,0.25260478
10379,0.25806153
10380,2.2310755
10381,0.17350486
10382,0.6739699
10383,0.46962234
10384,0.16746847
10385,0.49543664
10386,0.27429754
10387,0.21690886
10388,0.40272948
10389,0.40272948
10390,0.49581757
10391,0.94881856
10392,1.8464733
10393,0.15857346
10394,0.35452625
10395,0.14678237
10396,1.6375086
10397,3.1593184
10398,1.2092679
10399,3.7048364
10400,0.11371136
10401,3.7048364
10402,0.21558353
10403,0.9529852
10404,0.23376843
10405,0.6656594
10406,0.5321597
10407,0.12207176
10408,1.2398044
10409,0.44658282
10410,0.36528784
10411,0.26326296
10412,0.086074926
10413,0.5098967
10414,0.11385893
10415,0.20072863
10416,0.21228494
10417,0.084927626
10418,0.9524383
10419,0.46577853
10420,0.43682498
10421,2.5113566
10422,3.881606
10423,0.55952764
10424,1.1823785
10425,0.44003987
10426,0.73238647
10427,0.2427277
10428,0.5739131
10429,0.5744155
10430,5.0796795
10431,0.64569134
10432,0.071253374
10433,0.10734731
10434,0.08979949
10435,0.10346707
10436,0.9684179
10437,0.55899143
10438,0.41891393
10439,0.60402894
10440,0.17519286
10441,0.23849258
10442,0.26191294
10443,3.9895852
10444,0.39595625
10445,0.5182383
10446,1.2762485
10447,0.5696554
10448,0.5532484
10449,0.092486165
10450,0.5388415
10451,0.4402268
10452,0.7424509
10453,1.5310783
10454,0.48195562
10455,7.8609905
10456,1.3159024
10457,0.49547687
10458,0.81393903
10459,0.20816635
10460,0.1667861
10461,0.2531425
10462,0.24775468
10463,0.033780485
10464,0.22660823
10465,0.7850847
10466,0.12274133
10467,0.30525994
10468,0.77610534
10469,0.456846
10470,0.885616
10471,0.28128964
10472,0.2436586
10473,1.861586
10474,17.06184
10475,0.21081802
10476,0.16597049
10477,0.6402453
10478,0.31191707
10479,0.62877953
10480,0.19724736
10481,0.22439949
10482,0.115576304
10483,0.7297784
10484,0.5845641
10485,0.26988128
10486,0.16920091
10487,0.7992378
10488,0.12746449
10489,0.26348895
10490,0.115007974
10491,0.3258013
10492,0.59293616
10493,0.25478193
10494,0.6073837
10495,1.8817828
10496,0.6992997
10497,0.5276511
10498,0.51355165
10499,0.6534252
10500,0.2258107
10501,0.7411044
10502,0.7379678
10503,0.45049998
10504,0.15438105
10505,0.1455159
10506,0.3480258
10507,0.42133433
10508,0.21021831
10509,1.2329478
10510,1.0699562
10511,1.1670778
10512,0.7090559
10513,0.3815586
10514,0.2501771
